"","","",""
"","MaxT1","",""
"Species","mean","sd","std.error"
"Andropogon glomeratus","586.9","149.4","47.25"
"Andropogon ternarius","520.2","137.7","43.56"
"Andropogon virginicus","603.0","104.7","33.10"
"Aristida beyrichiana","621.3","150.1","47.48"
"Eragrostis spectabilis","590.5","123.8","41.25"
"Eustachys petraea","520.5","142.5","45.06"
"Schizachyrium stoloniferum","603.3","153.8","48.65"
"Sorghastrum secundum","526.0","186.6","59.00"
"Sprobulus juncus","614.0","151.0","47.75"
